title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
Joyce 全尼龙手提袋，赠送迷你手提袋,黑色的,34.65,https://cf.shopee.com.my/file/sg-11134201-81ztv-mn8l7b2gikg007,http://shopee.com.my/product/1085185158/55509099475,女包,托特包,IVCN2026082810230,262551285002,https://detail.1688.com/offer/931023034509.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,55509099475,34.65,高流量,1
【预计30天内到货】赤褐色大号城市手提包，带挂饰（CES20）,【预计30天内到货】赤褐色大号城市手提包，带挂饰（CES20）,195,https://cf.shopee.com.my/file/sg-11134201-8258i-mrda4gqxnawwfb,http://shopee.com.my/product/185174218/55515263539,女包,托特包,IVCN202609022730,371308886617,https://detail.1688.com/offer/1066083081731.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55515263539,214.5,高流量,1
2025新款女士复古纯色PU手提包可爱优雅单肩包工作包女士手提包,蓝色的,10.14,https://cf.shopee.vn/file/sg-11134201-8259q-mgdh259fi8so07,http://shopee.vn/product/1690425831/55552570326,女包,斜挎包,IVCN202608270187,320247831669,https://detail.1688.com/offer/956009119937.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55552570326,10.14,高流量,1
EDORIS - 2066 高级女士手提包（带肩带）,白色的,29,https://cf.shopee.vn/file/vn-11134207-81ztc-mos4vdayt1qm34,http://shopee.vn/product/1496920167/55561295644,女包,斜挎包,IVCN202607106641,430983491382,https://detail.1688.com/offer/1012289977864.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55561295644,29,高流量,1
兔子娃娃吊坠 女孩心形包包钥匙扣娃娃吊坠装饰吊坠 可爱,3#,1.66,https://cf.shopee.ph/file/sg-11134201-824i2-mplof64zaarz36,http://shopee.ph/product/774895487/55562400554,女包,包配件,IVCN202609040850,292706349107,https://detail.1688.com/offer/1039819197111.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=737c77f5111c494c99315fda6f933c80&sessionid=eda5b2f228c5fb95fc09dbb9447dd232&sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04,P1,9月寻品,55562400554,1.66,高流量,3
正在加载...,棕色康乃馨,52,https://cf.shopee.co.th/file/th-11134207-81zte-mrd26rfxhhj4af,http://shopee.co.th/product/171634364/55604982137,女包,斜挎包,IVCN202609022732,415459983179,https://detail.1688.com/offer/1067366999569.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55604982137,57.2,高流量,1
STUDIO UNKNOWN - Sandar 单肩包（4 种颜色）超细纤维皮革包，配有可调节肩带。,棕色的,175,https://cf.shopee.co.th/file/th-11134207-81ztc-mqha4e82rrwrb4,http://shopee.co.th/product/490271717/55607773765,女包,斜挎包,IVCN202609021870,376070836475,https://detail.1688.com/offer/1044184891785.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55607773765,175,高流量,2
悦宝帆布核心包：时尚单肩包、多功能包、空白弹力包。,米色奶油,23,https://cf.shopee.co.th/file/th-11134207-81zte-miphgi9yggzq95,http://shopee.co.th/product/173187555/55653212763,女包,斜挎包,IVCN202607237455,267336037272,https://detail.1688.com/offer/1004769934035.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i30&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,55653212763,23,高流量,1
正品 CEMMEY 本地品牌天鹅绒手提包，可装 15 英寸笔记本电脑，4 种颜色刺绣 Logo,棕色（绒面革）,30.65,https://cf.shopee.vn/file/vn-11134207-81ztc-mnv56uysk1ds06,http://shopee.vn/product/312488479/55659953566,女包,托特包,IVCN202608270008,355878851380,https://detail.1688.com/offer/1040203371585.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55659953566,30.65,高流量,4
正在加载...,黑色的,29.7,https://cf.shopee.co.th/file/th-11134207-81ztl-mhixmw1j6xvlba,http://shopee.co.th/product/1488520226/55700282831,女包,斜挎包,IVCN202609022734,325026369556,https://detail.1688.com/offer/835685881511.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55700282831,29.7,高流量,1
HelenBob 女士 Wave Point 单肩包，大容量，女士防风手提包,粉色，带吊坠。,32.59,https://cf.shopee.co.th/file/sg-11134201-8262s-mlss0k1195ane7,http://shopee.co.th/product/1478183664/55707187213,女包,托特包,IVCN202607023725,435640760378,https://detail.1688.com/offer/1028735247231.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55707187213,32.59,高流量,1
Mellowco Clara 单肩包 - 真皮单肩包,咖啡棕色,25,https://cf.shopee.co.th/file/th-11134207-81zte-mqlsw95833eo5b,http://shopee.co.th/product/266000544/55750867522,女包,斜挎包,IVCN202609022736,435077752514,https://detail.1688.com/offer/1000038913640.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55750867522,27.5,高流量,1
100%纯手工制作派对礼品袋,高级烟灰色,33,https://cf.shopee.vn/file/vn-11134207-820l4-mhaix46rezuw74,http://shopee.vn/product/27214273/55751814444,女包,斜挎包,IVCN202609022738,307755711005,https://detail.1688.com/offer/997982197108.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55751814444,36.3,高流量,1
HOBO 大号腰包 | KARATTA 高端设计师包,乌亮,30,https://cf.shopee.vn/file/vn-11134207-820l4-mhpn1rnharr879,http://shopee.vn/product/243575330/55802368950,女包,斜挎包,IVCN2026082810232,307216136595,https://detail.1688.com/offer/984562284538.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55802368950,30,高流量,2
新品到货‼️ A-102 Alo 大号 #2 单肩包 店铺入门级高端顶级,象牙,43.5,https://cf.shopee.ph/file/ph-11134207-820lh-mrfy8nfmtnv098,http://shopee.ph/product/345778493/55814536520,女包,斜挎包,IVCN202609022740,391251934827,https://detail.1688.com/offer/1068875722676.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55814536520,47.85,高流量,4
正在加载...,棕色的,38,https://cf.shopee.vn/file/vn-11134207-81ztc-mloe49ur356p84,http://shopee.vn/product/1721605279/55857034994,女包,斜挎包,IVCN202609022745,445628815723,https://detail.1688.com/offer/982342020116.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55857034994,41.32,高流量,1
磁性纽扣 T14 T18，适用于包袋钱包缝纫，50 个和 100 个装，磁性闭合工艺品,黄金，18毫米 - 50个,16.85,https://cf.shopee.com.br/file/br-11134207-820mc-mmaojjl0ncp3ee,http://shopee.com.br/product/1496421862/55857758668,女包,包配件,IVCN202609040854,375690280967,https://detail.1688.com/offer/1042707079960.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,P1,9月寻品,55857758668,16.85,高流量,1
PATH T CHA - MINI BLAIRE 单肩包（配长肩带）,正在加载...,30,https://cf.shopee.co.th/file/th-11134207-81ztq-mqigf3t563gie3,http://shopee.co.th/product/20138/55862012732,女包,斜挎包,IVCN202609022747,421044491304,https://detail.1688.com/offer/994981274727.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55862012732,33,高流量,6
Jellyfirkin TPU 透明果冻手提包 | Kiikii 同款，透明更亮更硬，升级版女士单肩手提包,浅紫色，35*15*27厘米,57,https://cf.shopee.ph/file/sg-11134201-824hf-mpu91m0sjdot9c,http://shopee.ph/product/1733665920/55862693818,女包,手拿包,IVCN202609040856,297744217089,https://detail.1688.com/offer/1058851533755.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,55862693818,58.67,高流量,2
纸杯蛋糕帕萨贝尔单肩包,杏仁,32,https://cf.shopee.co.th/file/th-11134207-81ztk-mgfgz3pg2scq06,http://shopee.co.th/product/193639924/55900410555,女包,斜挎包,IVCN202608270189,292104410618,https://detail.1688.com/offer/797741625989.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55900410555,32,高流量,2
TOKYOLIFE 正品 - 超轻防水背包，可装14英寸笔记本电脑,黑色的,28,https://cf.shopee.vn/file/vn-11134207-81ztc-mnadqc854xl254,http://shopee.vn/product/64566896/55909179453,女包,电脑包,IVCN202609022754,445814278157,https://detail.1688.com/offer/1075595476291.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,55909179453,28.98,高流量,1
30/50/100 超薄卡套或钥匙扣套装 批发转售 促销品 可定制,100个钥匙扣,29,https://cf.shopee.com.br/file/br-11134207-820m8-mopzla50kzcz5e,http://shopee.com.br/product/368008421/55910456524,女包,钱包,IVCN202609022756,405975459735,https://detail.1688.com/offer/706708077258.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55910456524,31.9,高流量,1
ARDEN 女士麂皮手提包，梯形，带腰带，优雅时尚，简约风格 – Eenie Meenie Stu,棕摩卡,29,https://cf.shopee.vn/file/vn-11134207-81ztc-moy7uwppjbwuc0,http://shopee.vn/product/1695631670/55952927045,女包,斜挎包,IVCN202608270192,440282396324,https://detail.1688.com/offer/979888430939.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,55952927045,29,高流量,1
10 件装 Yoto 球员卡卡套 – 可重复使用，适合旅行、儿童礼物、配件展示收纳,10个/1套卡套,19,https://cf.shopee.ph/file/cn-11134207-820l4-mlx6qbts3qblb1,http://shopee.ph/product/1611283636/55957162910,女包,钱包,IVCN202609022758,365638994404,https://detail.1688.com/offer/958575491926.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,55957162910,20.9,高流量,1
I.T MKCHI 女士大容量手提包，优雅单肩包，适合工作和日常使用,粉色的,32,https://cf.shopee.vn/file/cn-11134207-820l4-mrieho2lytqkcc,http://shopee.vn/product/1598668560/55958459642,女包,托特包,IVCN202607290829,330751584088,https://detail.1688.com/offer/1061743121409.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,55958459642,32,高流量,1
五件套旅行收纳包。易于折叠和收纳，容量大，是旅行和出差的理想之选。节省空间，增加容量。,正在加载...,18.6,https://cf.shopee.co.th/file/cn-11134207-820l4-mrfkeprvh24s67,http://shopee.co.th/product/1256129223/55962050655,女包,包配件,IVCN202609040859,431046869013,https://detail.1688.com/offer/1052454812282.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=52c369e0522d463e8a3c29fdc985725d&sessionid=043ed200f414c465bae88e3cc7bd411c&sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04,P1,9月寻品,55962050655,20.46,高流量,1
（AFF）EDORIS 60062 高级女士单肩包,黑色的,34,https://cf.shopee.vn/file/vn-11134207-81ztc-mp09xjmgiviaa9,http://shopee.vn/product/1496920167/56007186144,女包,斜挎包,IVCN202609022760,340640417927,https://detail.1688.com/offer/1070663132791.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56007186144,37.4,高流量,1
正在加载...,所以,16,https://cf.shopee.com.br/file/sg-11134201-822xw-mhvzb08chpmo90,http://shopee.com.br/product/984952115/56052647441,女包,包配件,IVCN202609040861,410255684950,https://detail.1688.com/offer/894720279656.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,P1,9月寻品,56052647441,17.6,高流量,1
GOOD CHĀ x Cross Culture – Cou Cou Good Chā 化妆包🍵🎀（限量版）,GOOD CHĀ x Cross Culture – Cou Cou Good Chā 化妆包🍵🎀（限量版）,24.44,https://cf.shopee.co.th/file/th-11134207-81zti-mi2j8iw88ydi76,http://shopee.co.th/product/359361853/56102743192,女包,手提包,IVCN202608270194,320978829223,https://detail.1688.com/offer/1057011414190.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,56102743192,24.44,高流量,1
Beam Kitty棕色星形图案单肩包，复古风格，非常适合上班或约会。,豹纹,29.9,https://cf.shopee.co.th/file/cn-11134207-820l4-mqoak4b19zb678,http://shopee.co.th/product/1801369645/56108880125,女包,斜挎包,IVCN202607290624,340787168863,https://detail.1688.com/offer/980851411776.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,56108880125,29.9,高流量,1
女士真皮斜挎包，2023 年新款，小贝壳形包，带链条的肩包。,所以,45,https://cf.shopee.com.br/file/sg-11134201-823oj-moqwvo1y12bw25,http://shopee.com.br/product/1676371905/56111250678,女包,斜挎包,IVCN202609022762,307651171847,https://detail.1688.com/offer/45263553118.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56111250678,49.5,高流量,1
CICELLE品牌，型号C1685两用手提包👜,棕色的,64.64,https://cf.shopee.co.th/file/th-11134207-81ztd-mqhilk90av40a6,http://shopee.co.th/product/1054982108/56111595895,女包,手提包,IVCN202608040078,416007401472,https://detail.1688.com/offer/993267805744.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=37108a03ec5c4a398fb0692d64979189&sessionid=53f571bce6aa4114a1f2a9a50a24b57b,P1,9月寻品,56111595895,64.64,高流量,1
韩式单肩包，时尚大容量，简约韩式风格，带拉链。,黑色的,18,https://cf.shopee.co.th/file/sg-11134201-822wx-mi9zr22azw8yfb,http://shopee.co.th/product/1166742025/56152013667,女包,斜挎包,IVCN202608270196,400196996355,https://detail.1688.com/offer/907018667445.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=004673cd26494205bce1a97394b56ecd&sessionid=e0dcdd560ab64a80873207071b602844,P0,9月寻品,56152013667,18,高流量,1
[Bess Studio] 韩式编织单肩包 女士手工编织腋下单肩包 通勤手提包,正在加载...,62.71,https://cf.shopee.ph/file/sg-11134201-820nm-mnblh60ynwu878,http://shopee.ph/product/971103694/56159257716,女包,斜挎包,IVCN202609022764,262558425918,https://detail.1688.com/offer/1033385233880.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56159257716,62.71,高流量,2
CLN OG Rivia 带纸袋,咖啡色,112.04,https://cf.shopee.ph/file/ph-11134207-820la-mp41o9w29ds0a7,http://shopee.ph/product/34493103/56211745314,女包,手提包,IVCN202609040863,287674128259,https://detail.1688.com/offer/1051191190930.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,P1,9月寻品,56211745314,112.04,高流量,2
BELLEZZA PURA 羽绒手提包，大容量，轻便防水，可装15.6英寸笔记本电脑，蝴蝶结尼龙斜挎包，运动休闲两用,MG6053 浅粉色,46,https://cf.shopee.ph/file/cn-11134207-820l4-mi5phd1tbbi88b,http://shopee.ph/product/820817707/56250511297,女包,托特包,IVCN202608270198,355046132999,https://detail.1688.com/offer/982197031278.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,56250511297,46,高流量,1
Aksa包 - AMRETA - 女士包 - 复古单肩包 - 可装14英寸笔记本电脑,橡木,57.15,https://cf.shopee.ph/file/id-11134207-8224y-mghqd57cd98p39,http://shopee.ph/product/423237127/56250579887,女包,托特包,IVCN202609022767,320052045744,https://detail.1688.com/offer/970466710800.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56250579887,57.15,高流量,2
Royal Bagger 真皮女士零钱包 - RFID 防盗小钱包，零钱袋 3200,卡其色,12.5,https://cf.shopee.ph/file/sg-11134201-822wk-mi5nnyvzft3c86,http://shopee.ph/product/1699496815/56252995827,女包,钱包,IVCN202609022770,390288072542,https://detail.1688.com/offer/980707914619.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56252995827,13.75,高流量,1
EchoKinns 女士斜挎包，优质PU皮革，菱形图案，链条肩带包,黑色的,24.87,https://cf.shopee.co.th/file/th-11134207-81ztk-milhkw3qoweed9,http://shopee.co.th/product/1354691507/56253508691,女包,斜挎包,IVCN202607023783,267278521331,https://detail.1688.com/offer/743551323647.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,56253508691,24.87,高流量,1
亚克力女士晚宴包单肩斜挎婚礼手拿包,乳白色,52.53,https://cf.shopee.ph/file/sg-11134201-822yr-mi629al3un7k69,http://shopee.ph/product/667110688/56303015093,女包,手拿包,IVCN202607237465,282250663124,https://detail.1688.com/offer/1007157122514.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,56303015093,52.53,高流量,1
Alo休闲尼龙布包大容量手提包新款时尚大包单肩包斜挎包托特包,咖啡,40,https://cf.shopee.com.my/file/sg-11134201-81ztg-mmvpwk3kh91g04,http://shopee.com.my/product/1806719104/56309214909,女包,托特包,IVCN202609021766,405816979406,https://detail.1688.com/offer/1073447229989.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56309214909,40.92,高流量,3
MOSSDOOM 女士包包 Douce Bag 简约复古优雅百搭女士腋下包,米白色,33.93,https://cf.shopee.ph/file/cn-11134207-820l4-mnb4ltdjasxs7d,http://shopee.ph/product/1012199231/56310291585,女包,斜挎包,IVCN202609022772,218832886960,https://detail.1688.com/offer/609661793467.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56310291585,33.93,高流量,1
2026 女士拼色皮革饰边斜挎包，夏季草编手柄休闲包,棕色的,42,https://cf.shopee.com.br/file/cn-11134207-820l4-moc0lfsyom4uc5,http://shopee.com.br/product/747968663/56310655398,女包,斜挎包,IVCN202609022774,360932703685,https://detail.1688.com/offer/1042908845798.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56310655398,46.2,高流量,1
【买一送四】PU材质零钱包，女士口红包，防水便携化妆包，可装硬币、钥匙、耳机等，尺寸可选,紫色包包 - S（买一送四）,0.72,https://cf.shopee.co.th/file/th-11134207-81ztk-mghgdm3092bw15,http://shopee.co.th/product/239357343/56350575458,女包,钱包,IVCN202609021974,360050326828,https://detail.1688.com/offer/1072445055014.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=91bfe12d68f64a1ea79318db6a4007d8&sessionid=3e6dc64c9179497c89f25ae4750c602e,P0,9月寻品,56350575458,0.72,高流量,2
2026新款女士大容量波点亚麻手提包，独特而充满爱心的单肩包,白色的,34,https://cf.shopee.co.th/file/sg-11134201-823pl-mot2c91dudcb7a,http://shopee.co.th/product/1516163259/56361325836,女包,托特包,IVCN202609022776,340985461750,https://detail.1688.com/offer/1060053680889.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56361325836,37.07,高流量,1
JW Elise Designer Bolsa Feminina Crossbody High-End 2T47,大号红葡萄酒，28 * 10 * 18 厘米,65.42,https://cf.shopee.com.br/file/cn-11134207-820l4-ml9d2jaeo0sk14,http://shopee.com.br/product/1200836649/56401921010,女包,斜挎包,IVCN202609022778,440185401683,https://detail.1688.com/offer/899404014478.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56401921010,65.42,高流量,1
Hadara Moment 系列 17 号单肩包，采用多隔层设计，适合各种生活方式。,经典黑,25,https://cf.shopee.co.th/file/th-11134207-81ztj-mozhw4qs7pc075,http://shopee.co.th/product/171634364/56405542835,女包,斜挎包,IVCN202609022780,385502155368,https://detail.1688.com/offer/1018182301073.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56405542835,27.5,高流量,1
韩版ins风女士帆布包新款时尚民族风单肩包工作通勤斜挎包,颜色,18,https://cf.shopee.vn/file/sg-11134201-8261a-mlqcxzzhojy8cb,http://shopee.vn/product/1735597676/56407121616,女包,斜挎包,IVCN202609022782,410635034157,https://detail.1688.com/offer/946605483784.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56407121616,19.8,高流量,2
瑜伽大容量休闲手提包 瑜伽包 单肩运动包,黄色的,25,https://cf.shopee.com.br/file/cn-11134207-820l4-mo7mxehkya6bd8,http://shopee.com.br/product/1759349811/56457664647,女包,托特包,IVCN202609021761,430681912173,https://detail.1688.com/offer/1048470330192.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56457664647,27.5,高流量,4
女士黑色手提包，2026款。大容量，轻便耐用的PU材质，可肩背，适合工作场合。,黑色的,42.41,https://cf.shopee.co.th/file/cn-11134207-820l4-mnlhoa84xds880,http://shopee.co.th/product/1510279858/56459628593,女包,托特包,IVCN202607290738,415851370447,https://detail.1688.com/offer/989180605801.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,56459628593,42.41,高流量,1
2026年新款时尚女式手提包,高品质产品,51.49,https://cf.shopee.com.br/file/sg-11134201-8259z-mq32qvjh9erw7e,http://shopee.com.br/product/1846228016/56463098115,女包,手提包,IVCN202609040866,287741591484,https://detail.1688.com/offer/1039206903000.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,P1,9月寻品,56463098115,51.49,高流量,1
新款中国古代风格花卉扇包单肩包斜挎手提扇包,棕色的花朵,68.43,https://cf.shopee.vn/file/sg-11134201-8259c-mgf7aobwf7kb6c,http://shopee.vn/product/685511616/56500379888,女包,手提包,IVCN202609040868,335036051005,https://detail.1688.com/offer/952499727777.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,P1,9月寻品,56500379888,68.43,高流量,1
MOSSDOOM 女士包包 Orline 包包 优雅可爱手提包 单肩包,红色的,36.16,https://cf.shopee.ph/file/cn-11134207-820l4-mp7ffpejqepta6,http://shopee.ph/product/1012199231/56552135142,女包,斜挎包,IVCN202608270202,277202581785,https://detail.1688.com/offer/695722057214.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56552135142,36.16,高流量,1
现货：FLIN BEARY SCOTT 编织包，带格子布衬里。,黑色的,46.63,https://cf.shopee.co.th/file/th-11134207-81ztm-mi4ibl1c9hc103,http://shopee.co.th/product/6016901/56552951947,女包,斜挎包,IVCN202608270204,385702019551,https://detail.1688.com/offer/969365855724.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,56552951947,46.63,高流量,1
可爱女性风兔子钻石背包 2026 春季新款 大容量卡通休闲书包,钻石腰带吊坠，暂无详情。,31.96,https://cf.shopee.vn/file/sg-11134201-820l5-mnep9z4bh0jm84,http://shopee.vn/product/1624362293/56559383338,女包,双肩包,IVCN202609022785,277564234711,https://detail.1688.com/offer/1040310100144.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56559383338,31.96,高流量,1
MT-599 是一个免费礼品袋，可装耳机、口红和其他小物件。,MT-599 是一个免费礼品袋，可装耳机、口红和其他小物件。,21,https://cf.shopee.co.th/file/th-11134207-81ztn-mq2zy6th2neza6,http://shopee.co.th/product/284993273/56613092008,女包,钱包,IVCN202609022787,446134967210,https://detail.1688.com/offer/1055267899866.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56613092008,23.1,高流量,1
Hello Daisy - Brownie 系列，棕色和蓝色配色。泰国品牌包包，配有拉链和柔软的肩带。,Hello Daisy - Brownie 系列，棕色和蓝色配色。泰国品牌包包，配有拉链和柔软的肩带。,21,https://cf.shopee.co.th/file/th-11134207-81zte-mh7s032toc222c,http://shopee.co.th/product/1330680523/56651644915,女包,托特包,IVCN202607106665,435151113939,https://detail.1688.com/offer/725652007312.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=bdc71b1ab5eb4f60b20e94aac8e8abcf&sessionid=a86a664eb79547d595f7fdddcc92b828,P0,9月寻品,56651644915,21,高流量,1
新款时尚背包，轻便耐用，大容量女包。,灰色的,39,https://cf.shopee.vn/file/sg-11134201-82628-mlc8osrev40296,http://shopee.vn/product/1150715969/56656734986,女包,双肩包,IVCN202609022789,370605939617,https://detail.1688.com/offer/1005306779906.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56656734986,40.18,高流量,1
RACHEL SMITH Tracy 双向尼龙单肩包,黑色的,25,https://cf.shopee.com.my/file/my-11134207-820l6-mq77erc01mgx98,http://shopee.com.my/product/408809887/56713236440,女包,斜挎包,IVCN202609022791,376146297557,https://detail.1688.com/offer/905593989370.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,56713236440,27.5,高流量,1
Cow & Kitty 大号手提包 - Capa Dot 手提包：一款简约百搭的女士手提包。,白色波点,43.98,https://cf.shopee.co.th/file/cn-11134207-820l4-mr5e4baxa1omf9,http://shopee.co.th/product/1490474454/56713318778,女包,托特包,IVCN202609022793,356153268758,"https://detail.1688.com/offer/1062242843974.html?spm=a26352.b28411319/2508.0.0
https://detail.1688.com/offer/1015867696480.html?spm=a26352.b28411319/2508.0.0",P0,9月寻品,56713318778,48.38,高流量,1
复古女士手提包，带顶部提手，新款迷你水桶单肩包,卡其色,43,https://cf.shopee.com.br/file/cn-11134207-820l4-mokhveublg5ocd,http://shopee.com.br/product/747968663/56760991656,女包,斜挎包,IVCN202609021791,360958501014,https://detail.1688.com/offer/1054537337174.html?sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04&spm=a26352.b28411319/2508.0.0,P0,9月寻品,56760991656,47.3,高流量,2
时尚流行的同款透明卡包，带拉链腕包，便携式银行卡零钱收纳包，女士适用,浅蓝色,5.63,https://cf.shopee.ph/file/cn-11134207-820l4-mgnpqpmiq0p8e9,http://shopee.ph/product/451832849/56800804303,女包,钱包,IVCN202608270206,405073039989,https://detail.1688.com/offer/960877498867.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56800804303,5.63,高流量,1
新款女士手提包 女包 大容量 高端质感 明星款,金子,46.17,https://cf.shopee.com.my/file/sg-11134201-823p2-moj3lr96zuoe54,http://shopee.com.my/product/1668071976/56810140821,女包,手提包,IVCN202609040870,267600270132,https://detail.1688.com/offer/1046358942476.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,P1,9月寻品,56810140821,46.17,高流量,1
5套12.5厘米长金属旋转扣 - DIY布袋配件，心形 - 双重闭合,12.5厘米，5套,6,https://cf.shopee.com.br/file/sg-11134201-823q7-mohwhote2mfdb9,http://shopee.com.br/product/191442102/56810908333,女包,包配件,IVCN202609040872,405952528396,https://detail.1688.com/offer/750012141133.html?sourceId=V1-af8feacb4028d060cf2cc91333d8f5a6-S04&spm=a26352.b28411319/2508.0.0,P1,9月寻品,56810908333,6.01,高流量,1
正在加载...,正在加载...,40,https://cf.shopee.vn/file/vn-11134207-81ztc-mp0zesuya1hdb3,http://shopee.vn/product/1145103849/56812572258,女包,托特包,IVCN202609022795,426091899788,https://detail.1688.com/offer/996782836129.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,56812572258,44,高流量,1
